"value","time","normalizedValue","GT"
-4.8438,1.208,-0.133605039440531,"Normal"
-8.7188,1.21,-0.189403344549308,"Normal"
-5.9062,1.212,-0.148903134756032,"Normal"
-0.5625,1.214,-0.0719561920438336,"Normal"
4.5,1.216,0.000941593662793711,"Normal"
9.0938,1.218,0.0670903043747155,"Normal"
15.281,1.22,0.156183278147366,"Normal"
25.25,1.222,0.299732517793661,"Normal"
38.688,1.224,0.493233840129593,"Normal"
49.344,1.226,0.646675579288076,"Normal"
51.75,1.228,0.681320926924648,"Normal"
43.562,1.23,0.563417308284477,"Normal"
27.062,1.232,0.325824525240655,"Normal"
9.9688,1.234,0.0796899216573425,"Normal"
-3.2812,1.236,-0.111104282908151,"Normal"
-10.781,1.238,-0.219098122561003,"Normal"
-10.062,1.24,-0.208744837045336,"Normal"
-2.75,1.242,-0.103455235250401,"Normal"
7.9375,1.244,0.0504400901302567,"Normal"
16.844,1.246,0.17868979450479,"Normal"
21.875,1.248,0.251133993989243,"Normal"
26.219,1.25,0.313685693961507,"Normal"
31.688,1.252,0.392436901868578,"Normal"
38.125,1.254,0.485126886380886,"Normal"
42.781,1.256,0.55217124988707,"Normal"
42.875,1.258,0.553524808772289,"Normal"
35.812,1.26,0.451820698066925,"Normal"
23.312,1.262,0.271826165457968,"Normal"
11.031,1.264,0.0949851370603211,"Normal"
3.0938,1.266,-0.0193070712775834,"Normal"
1.9062,1.268,-0.0364079918316951,"Normal"
6.8125,1.27,0.0342405821954506,"Normal"
15.062,1.272,0.153029773936057,"Normal"
24.719,1.274,0.292086350048433,"Normal"
33.125,1.276,0.413129073337303,"Normal"
36.156,1.278,0.456774147604323,"Normal"
31.344,1.28,0.387483452331179,"Normal"
18.156,1.282,0.197582020647426,"Normal"
0.3125,1.284,-0.0593565747612066,"Normal"
-14.062,1.286,-0.266343087480202,"Normal"
-17.219,1.288,-0.31180250663592,"Normal"
-8.625,1.29,-0.18805266557661,"Normal"
5.2188,1.292,0.0112919992659391,"Normal"
17.625,1.294,0.189935852902198,"Normal"
26.25,1.296,0.314132080402378,"Normal"
34,1.298,0.42572869061993,"Normal"
44.531,1.3,0.577370484452324,"Normal"
54.094,1.302,0.71507350167948,"Normal"
57.875,1.304,0.769518247903037,"Normal"
54.906,1.306,0.726765946517757,"Normal"
49.594,1.308,0.650275469940255,"Normal"
45.875,1.31,0.596723496598439,"Normal"
44.281,1.312,0.573770593800145,"Normal"
42.312,1.314,0.545417855023582,"Normal"
37.375,1.316,0.474327214424348,"Normal"
31.344,1.318,0.387483452331179,"Normal"
29.75,1.32,0.364530549532885,"Normal"
34.594,1.322,0.434282030809508,"Normal"
41.656,1.324,0.535971741952264,"Normal"
44.375,1.326,0.575124152685364,"Normal"
38.969,1.328,0.497280117222643,"Normal"
25.406,1.33,0.301978849560621,"Normal"
7.5625,1.332,0.045040254151988,"Normal"
-6.4688,1.334,-0.157004328679696,"Normal"
-12.594,1.336,-0.245204529570606,"Normal"
-11.062,1.338,-0.223144399654052,"Normal"
-3.5312,1.34,-0.11470417356033,"Normal"
5.1562,1.342,0.0103905866466335,"Normal"
8.1875,1.344,0.0540399807824358,"Normal"
5.7188,1.346,0.0184917805702974,"Normal"
4.875,1.348,0.0063414296410624,"Normal"
9.8125,1.35,0.0774392700216001,"Normal"
19.312,1.352,0.214227915023102,"Normal"
30.344,1.354,0.373083889722463,"Normal"
39.812,1.356,0.50941894850179,"Normal"
48.062,1.358,0.628215340023702,"Normal"
53.406,1.36,0.705166602604683,"Normal"
54.656,1.362,0.723166055865578,"Normal"
51.906,1.364,0.683567258691608,"Normal"
49.469,1.366,0.648475524614166,"Normal"
49.438,1.368,0.648029138173296,"Normal"
50.719,1.37,0.666474977875061,"Normal"
48.875,1.372,0.639922184424588,"Normal"
40.281,1.374,0.516172343365279,"Normal"
26.719,1.376,0.320885475265866,"Normal"
13.125,1.378,0.125137821162974,"Normal"
8.1562,1.38,0.053589274472783,"Normal"
14.438,1.382,0.144044446868218,"Normal"
25.406,1.384,0.301978849560621,"Normal"
32.312,1.386,0.401422228936417,"Normal"
32.5,1.388,0.404129346706856,"Normal"
31.188,1.39,0.38523712056422,"Normal"
31.719,1.392,0.392883288309448,"Normal"
32,1.394,0.396929565402497,"Normal"
26.688,1.396,0.320439088824995,"Normal"
14.375,1.398,0.143137274423869,"Normal"
-1.0312,1.4,-0.078705267038539,"Normal"
-13.625,1.402,-0.260050478620193,"Normal"
-16.125,1.404,-0.296049385141984,"Normal"
-6.75,1.406,-0.161053485685267,"Normal"
4.6562,1.408,0.00319080534227523,"Normal"
9.7812,1.41,0.0769885637119473,"Normal"
8.9688,1.412,0.065290359048626,"Normal"
9.375,1.414,0.0711394613802866,"Normal"
16.125,1.416,0.168336508989123,"Normal"
27.062,1.418,0.325824525240655,"Normal"
37.406,1.42,0.474773600865219,"Normal"
44.75,1.422,0.580523988663633,"Normal"
46.938,1.424,0.612030231651504,"Normal"
40.469,1.426,0.518879461135717,"Normal"
23.656,1.428,0.276779614995367,"Normal"
3.375,1.43,-0.0152579142720123,"Normal"
-7.2188,1.432,-0.167804000636233,"Normal"
-0.40625,1.434,-0.0697062603862216,"Normal"
18.781,1.436,0.206581747277874,"Normal"
37.188,1.438,0.471634496216518,"Normal"
43.656,1.44,0.564770867169697,"Normal"
38.469,1.442,0.490080335918284,"Normal"
30.562,1.444,0.376222994371163,"Normal"
28.438,1.446,0.345638323390249,"Normal"
33.719,1.448,0.421682413526881,"Normal"
40.406,1.45,0.517972288691368,"Normal"
39.719,1.452,0.50807978917918,"Normal"
28.875,1.454,0.351930932250258,"Normal"
14.156,1.456,0.13998377021256,"Normal"
4.5938,1.458,0.00229227263549132,"Normal"
2.2188,1.46,-0.0319066885602104,"Normal"
2.7812,1.462,-0.0238083745490682,"Normal"
1.6875,1.464,-0.0395571761742214,"Normal"
1.9062,1.466,-0.0364079918316951,"Normal"
8.75,1.468,0.0621397347498388,"Normal"
23.688,1.47,0.277240400998846,"Normal"
38.312,1.472,0.487819604588716,"Normal"
40.906,1.474,0.525172069995726,"Normal"
27.656,1.476,0.334377865430233,"Normal"
8.0625,1.478,0.0522400354563462,"Normal"
-2.75,1.48,-0.103455235250401,"Normal"
0.375,1.482,-0.0584566020981618,"Normal"
10.281,1.484,0.0841854651037838,"Normal"
18.5,1.486,0.202535470184825,"Normal"
23.594,1.488,0.275886842113627,"Normal"
29.312,1.49,0.358223541110267,"Normal"
38.125,1.492,0.485126886380886,"Normal"
45.906,1.494,0.597169883039309,"Normal"
48.5,1.496,0.634522348446319,"Normal"
44.219,1.498,0.572877820918404,"Normal"
32.188,1.5,0.399636683172936,"Normal"
18.5,1.502,0.202535470184825,"Normal"
10.25,1.504,0.0837390786629136,"Normal"
9.875,1.506,0.0783392426846449,"Normal"
11.844,1.508,0.106691981461208,"Normal"
9.8125,1.51,0.0774392700216001,"Normal"
4.8438,1.512,0.00589216328767044,"Normal"
2.125,1.514,-0.033257367532908,"Normal"
6.6562,1.516,0.0319899305597082,"Normal"
17.188,1.518,0.183643244042189,"Normal"
29.062,1.52,0.354623650458088,"Normal"
37.125,1.522,0.470727323772169,"Normal"
39.219,1.524,0.500880007874822,"Normal"
37.312,1.526,0.473420041979999,"Normal"
33.625,1.528,0.420328854641662,"Normal"
29.969,1.53,0.367684053744194,"Normal"
26.719,1.532,0.320885475265866,"Normal"
21.812,1.534,0.250226821544894,"Normal"
16.781,1.536,0.177782622060441,"Normal"
13.344,1.538,0.128291325374282,"Normal"
12.938,1.54,0.122445102955143,"Normal"
15.812,1.542,0.163829445892595,"Normal"
19.969,1.544,0.223688427657029,"Normal"
21.219,1.546,0.241687880917925,"Normal"
17.062,1.548,0.18182889915349,"Normal"
11.438,1.55,0.100845759042069,"Normal"
10.656,1.552,0.0895853010820525,"Normal"
15.875,1.554,0.164736618336944,"Normal"
24.469,1.556,0.288486459396253,"Normal"
30.094,1.558,0.369483999070284,"Normal"
30,1.56,0.368130440185064,"Normal"
23.688,1.562,0.277240400998846,"Normal"
12.562,1.564,0.117030867414266,"Normal"
3.0625,1.566,-0.0197577775872362,"Normal"
0.28125,1.568,-0.059806561092729,"Normal"
4.4688,1.57,0.000492327309401754,"Normal"
11.094,1.572,0.0958923095046703,"Normal"
16.469,1.574,0.173289958526521,"Normal"
21.312,1.576,0.243027040240535,"Normal"
24.062,1.578,0.282625837414506,"Normal"
21.438,1.58,0.244841385129234,"Normal"
17.125,1.582,0.182736071597839,"Normal"
16.875,1.584,0.17913618094566,"Normal"
18.312,1.586,0.199828352414386,"Normal"
19.531,1.588,0.217381419234411,"Normal"
21.719,1.59,0.248887662222283,"Normal"
21.875,1.592,0.251133993989243,"Normal"
15.469,1.594,0.158890395917805,"Normal"
4.3438,1.596,-0.00130761801668781,"Normal"
-1.25,1.598,-0.0818558913373261,"Normal"
8.4375,1.6,0.0576398714346149,"Normal"
27.656,1.602,0.334377865430233,"Normal"
43.281,1.604,0.559371031191428,"Normal"
48.375,1.606,0.63272240312023,"Normal"
42.531,1.608,0.548571359234891,"Normal"
30.188,1.61,0.370837557955503,"Normal"
17.062,1.612,0.18182889915349,"Normal"
9.4375,1.614,0.0720394340433314,"Normal"
9.5938,1.616,0.0742900856790738,"Normal"
11.406,1.618,0.10038497303859,"Normal"
8.9062,1.62,0.0643889464293203,"Normal"
3.0938,1.622,-0.0193070712775834,"Normal"
-1.7188,1.624,-0.0886064062882924,"Normal"
-4.375,1.626,-0.126854524489565,"Normal"
-5.5625,1.628,-0.143954005087416,"Normal"
-3.125,1.63,-0.10885507122867,"Normal"
6.0938,1.632,0.0238916165485661,"Normal"
22.781,1.634,0.26417999771274,"Normal"
39.938,1.636,0.511233293390489,"Normal"
47.594,1.638,0.621476344722822,"Normal"
43.344,1.64,0.560278203635777,"Normal"
32.844,1.642,0.409082796244254,"Normal"
24.906,1.644,0.294779068256262,"Normal"
23.719,1.646,0.277686787439716,"Normal"
25.969,1.648,0.310085803309328,"Normal"
25.781,1.65,0.307378685538889,"Normal"
18.5,1.652,0.202535470184825,"Normal"
5.4375,1.654,0.0144411836084654,"Normal"
-4.625,1.656,-0.130454415141744,"Normal"
-5.9062,1.658,-0.148903134756032,"Normal"
-1.5938,1.66,-0.0868064609622029,"Normal"
2.5938,1.662,-0.0265068525819417,"Normal"
4.9375,1.664,0.00724140230410718,"Normal"
7.6875,1.666,0.0468401994780775,"Normal"
11.5,1.668,0.101738531923809,"Normal"
14.875,1.67,0.150337055728227,"Normal"
16.062,1.672,0.167429336544774,"Normal"
12.906,1.674,0.121984316951665,"Normal"
7.0312,1.676,0.0373897665379769,"Normal"
4.9688,1.678,0.00769210861376,"Normal"
11.438,1.68,0.100845759042069,"Normal"
24,1.682,0.281733064532765,"Normal"
34.156,1.684,0.42797502238689,"Normal"
37.688,1.686,0.478834277520877,"Normal"
35.406,1.688,0.445974475647786,"Normal"
27.656,1.69,0.334377865430233,"Normal"
12.469,1.692,0.115691708091655,"Normal"
-8.9375,1.694,-0.192552528891834,"Normal"
-27.25,1.696,-0.456244519163955,"Normal"
-31.812,1.698,-0.52193532378492,"Normal"
-21.719,1.7,-0.376600538375144,"Normal"
-6.7188,1.702,-0.160604219331875,"Normal"
4.1875,1.704,-0.00355826965243019,"Normal"
10.562,1.706,0.0882317421968331,"Normal"
17.562,1.708,0.189028680457849,"Normal"
29.688,1.71,0.363637776651145,"Normal"
46.156,1.712,0.600769773691488,"Normal"
61.469,1.714,0.821270275918764,"Normal"
69.188,1.716,0.932420499695446,"Normal"
65.656,1.718,0.88156124456146,"Normal"
53.188,1.72,0.702027497955982,"Normal"
35.344,1.722,0.445081702766045,"Normal"
15.375,1.724,0.157536837032586,"Normal"
-1.5,1.726,-0.0854557819895053,"Normal"
-11.938,1.728,-0.235758416499288,"Normal"
-15.688,1.73,-0.289756776281975,"Normal"
-13.656,1.732,-0.260496865061063,"Normal"
-8.8438,1.734,-0.191203289875397,"Normal"
-3.625,1.736,-0.116054852533028,"Normal"
0.15625,1.738,-0.0616065064188186,"Normal"
5.1875,1.74,0.0108412929562863,"Normal"
13.125,1.742,0.125137821162974,"Normal"
21.406,1.744,0.244380599125755,"Normal"
26.25,1.746,0.314132080402378,"Normal"
23.594,1.748,0.275886842113627,"Normal"
13.156,1.75,0.125584207603844,"Normal"
1.7812,1.752,-0.0382079371577847,"Normal"
-0.78125,1.754,-0.0751060963644903,"Normal"
9.8125,1.756,0.0774392700216001,"Normal"
26.188,1.758,0.313239307520637,"Normal"
34.75,1.76,0.436528362576468,"Normal"
30.312,1.762,0.372623103718984,"Normal"
19.469,1.764,0.216488646352671,"Normal"
12.469,1.766,0.115691708091655,"Normal"
12.656,1.768,0.118384426299485,"Normal"
17.344,1.77,0.185889575809148,"Normal"
22.688,1.772,0.262840838390129,"Normal"
26,1.774,0.310532189750198,"Normal"
27.219,1.776,0.328085256570224,"Normal"
27.156,1.778,0.327178084125875,"Normal"
25.156,1.78,0.298378958908442,"Normal"
21.719,1.782,0.248887662222283,"Normal"
19.938,1.784,0.223242041216159,"Normal"
20.656,1.786,0.233580927169217,"Normal"
23.594,1.788,0.275886842113627,"Normal"
24.469,1.79,0.288486459396253,"Normal"
17.969,1.792,0.194889302439596,"Normal"
3.9375,1.794,-0.00715816030460932,"Normal"
-10.719,1.796,-0.218205349679263,"Normal"
-18.312,1.798,-0.327541228567247,"Normal"
-19.156,1.8,-0.339694459409004,"Normal"
-16.938,1.802,-0.30775622954287,"Normal"
-13.312,1.804,-0.255543415523664,"Normal"
-8.8438,1.806,-0.191203289875397,"Normal"
-5.0625,1.808,-0.136754223783058,"Normal"
-3.4062,1.81,-0.112904228234241,"Normal"
-0.78125,1.812,-0.0751060963644903,"Normal"
8.125,1.814,0.053140008119391,"Normal"
22,1.816,0.252933939315332,"Normal"
33.125,1.818,0.413129073337303,"Normal"
33.375,1.82,0.416728963989483,"Normal"
22.625,1.822,0.26193366594578,"Normal"
9.8125,1.824,0.0774392700216001,"Normal"
5.875,1.826,0.0207409922497789,"Normal"
11.469,1.828,0.101292145482939,"Normal"
15.531,1.83,0.159783168799545,"Normal"
13.562,1.832,0.131430430022983,"Normal"
10.75,1.834,0.0909388599672718,"Normal"
10.25,1.836,0.0837390786629136,"Normal"
10.062,1.838,0.0810319608924748,"Normal"
6.125,1.84,0.024340882901958,"Normal"
-2.3125,1.842,-0.0971554266090874,"Normal"
-8.75,1.844,-0.1898526109027,"Normal"
-7.6875,1.846,-0.174553075630939,"Normal"
2.375,1.848,-0.0296574768807288,"Normal"
15.562,1.85,0.160229555240416,"Normal"
23.125,1.852,0.269133447250138,"Normal"
19.156,1.854,0.211981583256143,"Normal"
6.0625,1.856,0.0234409102389132,"Normal"
-8.8438,1.858,-0.191203289875397,"Normal"
-18.781,1.86,-0.334294623430735,"Normal"
-21.75,1.862,-0.377046924816014,"Normal"
-18.188,1.864,-0.325755682803766,"Normal"
-6.1562,1.866,-0.152503025408211,"Normal"
11.469,1.868,0.101292145482939,"Normal"
26.25,1.87,0.314132080402378,"Normal"
31.906,1.872,0.395576006517278,"Normal"
29.594,1.874,0.362284217765925,"Normal"
26.188,1.876,0.313239307520637,"Normal"
27.594,1.878,0.333485092548492,"Normal"
35.875,1.88,0.452727870511274,"Normal"
47.312,1.882,0.617415668067164,"Normal"
52.344,1.884,0.689874267114226,"Normal"
45.812,1.886,0.595816324154089,"Normal"
30.969,1.888,0.382083616352911,"Normal"
16.688,1.89,0.17644346273783,"Normal"
9.3125,1.892,0.0702394887172418,"Normal"
7.375,1.894,0.0423403361628536,"Normal"
6.9375,1.896,0.0360405275215402,"Normal"
7.25,1.898,0.0405403908367641,"Normal"
7.4062,1.9,0.0427896025162456,"Normal"
7.6562,1.902,0.0463894931684247,"Normal"
8.6875,1.904,0.061239762086794,"Normal"
10.594,1.906,0.088692528200312,"Normal"
14.812,1.908,0.149429883283878,"Normal"
21.625,1.91,0.247534103337064,"Normal"
30.531,1.912,0.375776607930293,"Normal"
40.406,1.914,0.517972288691368,"Normal"
44.312,1.916,0.574216980241015,"Normal"
35.844,1.918,0.452281484070404,"Normal"
14.656,1.92,0.147183551516918,"Normal"
-11.156,1.922,-0.224497958539272,"Normal"
-25.625,1.924,-0.432845229924791,"Normal"
-21.469,1.926,-0.373000647722965,"Normal"
-5.7188,1.928,-0.146204656723158,"Normal"
10.094,1.93,0.0814927468959538,"Normal"
18.906,1.932,0.208381692603964,"Normal"
21.781,1.934,0.249780435104023,"Normal"
25.281,1.936,0.300178904234531,"Normal"
35.406,1.938,0.445974475647786,"Normal"
51.344,1.94,0.675474704505509,"Normal"
67.5,1.942,0.908114038011933,"Normal"
74.375,1.944,1.00711103094686,"Normal"
65.531,1.946,0.87976129923537,"Normal"
42.875,1.948,0.553524808772289,"Normal"
13.469,1.95,0.130091270700372,"Normal"
-13.031,1.952,-0.251497138430615,"Normal"
-23.312,1.954,-0.399539041610829,"Normal"
-11.812,1.956,-0.23394407161059,"Normal"
10.125,1.958,0.081939133336824,"Normal"
25.594,1.96,0.304685967331059,"Normal"
26.844,1.962,0.322685420591955,"Normal"
16.562,1.964,0.174629117849132,"Normal"
4.3125,1.966,-0.00175832432634063,"Normal"
-0.0625,1.968,-0.0647564107394753,"Normal"
5.1875,1.97,0.0108412929562863,"Normal"
13.344,1.972,0.128291325374282,"Normal"
19.281,1.974,0.213781528582232,"Normal"
21.031,1.976,0.238980763147486,"Normal"
21.469,1.978,0.245287771570104,"Normal"
22.594,1.98,0.26148727950491,"Normal"
23.562,1.982,0.275426056110148,"Normal"
23.5,1.984,0.274533283228407,"Normal"
23.75,1.986,0.278133173880586,"Normal"
27.562,1.988,0.333024306545014,"Normal"
34.094,1.99,0.42708224950515,"Normal"
34,1.992,0.42572869061993,"Normal"
22.344,1.994,0.257887388852731,"Normal"
3.4062,1.996,-0.0148086479186204,"Normal"
-10.969,1.998,-0.221805240331442,"Normal"
-13.188,2,-0.253757869760184,"Normal"
-4.7812,2.002,-0.132703626821226,"Normal"
3.5938,2.004,-0.0121072899732252,"Normal"
1.75,2.006,-0.0386572035111767,"Normal"
-8.75,2.008,-0.1898526109027,"Normal"
-18.031,2.01,-0.323494951474198,"Normal"
-14.469,2.012,-0.272203709461949,"Normal"
4,2.014,-0.00625818764156454,"Normal"
22.969,2.016,0.266887115483179,"Normal"
31.875,2.018,0.395129620076408,"Normal"
35.75,2.02,0.450927925185184,"Normal"
43.344,2.022,0.560278203635777,"Normal"
54.875,2.024,0.726319560076887,"Normal"
64.25,2.026,0.861315459533604,"Normal"
67.844,2.028,0.913067487549331,"Normal"
64,2.03,0.857715568881425,"Normal"
51.469,2.032,0.677274649831599,"Normal"
30.969,2.034,0.382083616352911,"Normal"
5.9688,2.036,0.0220916712224765,"Normal"
-15.531,2.038,-0.287496044952406,"Normal"
-26.281,2.04,-0.442291342996109,"Normal"
-28.969,2.042,-0.480997367288339,"Normal"
-29.312,2.044,-0.485936417263128,"Normal"
-29,2.046,-0.481443753729209,"Normal"
-26.031,2.048,-0.43869145234393,"Normal"
-18.281,2.05,-0.327094842126377,"Normal"
-6,2.052,-0.150253813728729,"Normal"
12.25,2.054,0.112538203880347,"Normal"
33.594,2.056,0.419882468200791,"Normal"
52.406,2.058,0.690767039995966,"Normal"
61.625,2.06,0.823516607685723,"Normal"
58.281,2.062,0.775364470322175,"Normal"
47.375,2.064,0.618322840511513,"Normal"
32.438,2.066,0.403236573825115,"Normal"
16.438,2.068,0.172843572085651,"Normal"
6.7188,2.07,0.0328913431790139,"Normal"
3.9062,2.072,-0.00760886661426214,"Normal"
3.25,2.074,-0.0170578595981019,"Normal"
2.5938,2.076,-0.0265068525819417,"Normal"
3.5938,2.078,-0.0121072899732252,"Normal"
7.3125,2.08,0.0414403634998089,"Normal"
13.781,2.082,0.134583934234291,"Normal"
21.688,2.084,0.248441275781413,"Normal"
23.875,2.086,0.279933119206676,"Normal"
17.406,2.088,0.186782348690889,"Normal"
7.8438,2.09,0.0490908511138199,"Normal"
5.5,2.092,0.0153411562715102,"Normal"
12.781,2.094,0.120184371625575,"Normal"
19.875,2.096,0.22233486877181,"Normal"
19.812,2.098,0.221427696327461,"Normal"
16.062,2.1,0.167429336544774,"Normal"
13.281,2.102,0.127384152929933,"Normal"
13.094,2.104,0.124691434722103,"Normal"
13.594,2.106,0.131891216026462,"Normal"
9.5938,2.108,0.0742900856790738,"Normal"
-2.75,2.11,-0.103455235250401,"Normal"
-21.094,2.112,-0.367600811744696,"Normal"
-29.25,2.114,-0.485043644381388,"Normal"
-16.781,2.116,-0.305495498213302,"Normal"
1.2188,2.118,-0.0463062511689269,"Normal"
5.8438,2.12,0.0202917258963869,"Normal"
-5.2812,2.122,-0.139903408125584,"Normal"
-15.344,2.124,-0.284803326744576,"Normal"
-6.5,2.126,-0.157453595033088,"Normal"
21.906,2.128,0.251580380430113,"Normal"
53.938,2.13,0.71282716991252,"Normal"
72.594,2.132,0.981465409940735,"Normal"
72.625,2.134,0.981911796381605,"Normal"
61.156,2.136,0.816763212822235,"Normal"
46.5,2.138,0.605723223228886,"Normal"
33.375,2.14,0.416728963989483,"Normal"
23.75,2.142,0.278133173880586,"Normal"
18.5,2.144,0.202535470184825,"Normal"
18.312,2.146,0.199828352414386,"Normal"
21.844,2.148,0.250687607548373,"Normal"
25.062,2.15,0.297025400023222,"Normal"
24.844,2.152,0.293886295374522,"Normal"
18.125,2.154,0.197135634206556,"Normal"
5.7812,2.156,0.0193903132770813,"Normal"
-6.5312,2.158,-0.15790286138648,"Normal"
-12.75,2.16,-0.247450861337566,"Normal"
-7.7812,2.162,-0.175902314647375,"Normal"
5.375,2.164,0.0135412109454206,"Normal"
14.375,2.166,0.143137274423869,"Normal"
9.5312,2.168,0.0733886730597681,"Normal"
-5.8438,2.17,-0.148004602049248,"Normal"
-14.031,2.172,-0.265896701039332,"Normal"
-4.5938,2.174,-0.130005148788352,"Normal"
14.812,2.176,0.149429883283878,"Normal"
29.312,2.178,0.358223541110267,"Normal"
30.688,2.18,0.378037339259861,"Normal"
21.406,2.182,0.244380599125755,"Normal"
13,2.184,0.123337875836884,"Normal"
15.156,2.186,0.154383332821277,"Normal"
29.094,2.188,0.355084436461567,"Normal"
45.812,2.19,0.595816324154089,"Normal"
54.25,2.192,0.717319833446439,"Normal"
52.375,2.194,0.690320653555096,"Normal"
45.906,2.196,0.597169883039309,"Normal"
39.844,2.198,0.509879734505269,"Normal"
33.25,2.2,0.414929018663393,"Normal"
22.031,2.202,0.253380325756203,"Normal"
9.3438,2.204,0.0706901950268947,"Normal"
4.1562,2.206,-0.00400897596208302,"Normal"
2.9062,2.208,-0.0220084292229786,"Normal"
-2.875,2.21,-0.10525518057649,"Normal"
-12.969,2.212,-0.250604365548875,"Normal"
-22.125,2.214,-0.382446760794283,"Normal"
-26.219,2.216,-0.441398570114368,"Normal"
-22.5,2.218,-0.387846596772552,"Normal"
-9.0625,2.22,-0.194352474217924,"Normal"
11.344,2.222,0.0994922001568494,"Normal"
30.438,2.224,0.374437448607682,"Normal"
39.125,2.226,0.499526448989602,"Normal"
31.812,2.228,0.394222447632059,"Normal"
10.375,2.23,0.0855390239890031,"Normal"
-10.875,2.232,-0.220451681446222,"Normal"
-16.375,2.234,-0.299649275794163,"Normal"
